content_id	title	author_name	location_name	content_date	file_name	series	book	content_type	active_ind
179	Joy in Service	Don Elwell	Clackamas	2018-01-07	p2018-01-07pm.mp3			Message	Y
180	Bear Another's Burdens	Don Elwell	Clackamas	2018-01-14	p2018-01-14am.mp3			Message	Y
181	The Prudent Man	Don Elwell	Clackamas	2018-01-21	p2018-01-21am.mp3			Message	Y
182	Urgings of the Apostles	Huyen Hoang	Clackamas	2018-01-21	p2018-01-21pm.mp3			Message	Y
183	Walking with God	Huyen Hoang	Clackamas	2018-01-28	p2018-01-28am.mp3			Message	Y
184	One Bite at a Time	Don Elwell	Clackamas	2018-02-04	p2018-02-04am.mp3			Message	Y
185	Source of True Progress	Huyen Hoang	Clackamas	2018-02-04	p2018-02-04pm.mp3			Message	Y
186	Thinking Errors	Don Elwell	Clackamas	2018-02-18	p2018-02-18am.mp3			Message	Y
187	Spiritually Stubborn	Don Elwell	Clackamas	2018-02-18	p2018-02-18pm.mp3			Message	Y
188	He Cares	Don Elwell	Clackamas	2018-02-25	p2018-02-25am.mp3			Message	Y
189	The Work of God	Don Elwell	Clackamas	2018-03-04	p2018-03-04am.mp3			Message	Y
190	Kiss the Son	Huyen Hoang	Clackamas	2018-03-04	p2018-03-04pm.mp3			Message	Y
191	Playing to Win	Don Elwell	Clackamas	2018-03-11	p2018-03-11am.mp3			Message	Y
192	The Wisdom of God	Huyen Hoang	Clackamas	2018-03-18	p2018-03-18am.mp3			Message	Y
193	DIstractions	Don Elwell	Clackamas	2018-03-18	p2018-03-18pm.mp3			Message	Y
194	Be an Overcomer	Clackamas Congregation	Clackamas	2018-03-18	cs2018-03-18-Overcomer.mp3			Singing	Y
195	Press the Battle On	Clackamas Congregation	Clackamas	2018-03-18	ss-2018-3-18-PressBON.mp3			Singing	Y
196	The Land of Beulah	Clackamas Congregation	Clackamas	2018-03-18	cs2018-03-18Beulah.mp3			Singing	Y
197	Never Alone	Clackamas Congregation	Clackamas	2018-03-18	cs2018-03-18NeverAlone.mp3			Singing	Y
198	I'll Follow Jesus	Clackamas Congregation	Clackamas	2018-03-18	cs2018-03-18followJesus.mp3			Singing	Y
199	God Omnicient	Clackamas Congregation	Clackamas	2018-03-18	cs2018-03-18Omnicient.mp3			Singing	Y
201	Satisfied in Jesus	Clackamas Congregation	Clackamas	2018-03-18	cs2018-03-18-satisfied.mp3			Singing	Y
202	Satisfies My Soul	Clackamas Congregation	Clackamas	2018-03-18	cs-2018-03-18satisfies.mp3			Singing	Y
203	Real Freedom	Don Elwell	Clackamas	2018-03-25	p2018-03-25am.mp3			Message	Y
204	Bless Your Holy Name Again	Joe Elwell Family	Clackamas	2018-04-01	ss2018-04-01am.mp3			Special Song	Y
205	I'm Redeemed	Clackamas Congregation	Clackamas	2018-04-01	cs2018-04-01redeemed.mp3			Singing	Y
206	Decision Tree	Don Elwell	Clackamas	2018-04-08	p2018-04-08am.mp3			Message	Y
207	Impossible is Nothing	Don Elwell	Clackamas	2018-04-15	p2018-04-15am.mp3			Message	Y
208	Abide in the Love of God	Huyen Hoang	Clackamas	2018-04-15	p2018-04-15pm.mp3			Message	Y
209	One Thing I Can Do	Clackamas Congregation	Clackamas	2018-04-15	cs2018-04-15OneThing.mp3			Singing	Y
210	Heaven Holds All To Me	Clackamas Congregation	Clackamas	2018-04-15	cs2018-04-15HeavenHoldsAll.mp3			Singing	Y
211	He is Just the Same Today	Clackamas Congregation	Clackamas	2018-04-15	cs2018-04-15JustTheSame.mp3			Singing	Y
212	Never Alone	Clackamas Congregation	Clackamas	2018-04-15	cs2018-04-15NeverAlone.mp3			Singing	Y
213	In Thou Whose Presence	Clackamas Congregation	Clackamas	2018-04-15	cs2018-04-15ThouPresence.mp3			Singing	Y
214	Conscience Void of Offence	Don Elwell	Clackamas	2018-04-29	p2018-04-29am.mp3			Message	Y
215	The Wondrous Story	Clackamas Congregation	Clackamas	2018-04-29	cs2018-04-29Wondrous.mp3			Singing	Y
216	What a Friend	Clackamas Congregation	Clackamas	2018-04-29	cs2018-04-29Friend.mp3			Singing	Y
217	There is a Fountain	Clackamas Congregation	Clackamas	2018-04-29	cs2018-04-29Fountain.mp3			Singing	Y
218	Joy in the Lord	Clackamas Congregation	Clackamas	2018-04-29	cs2018-04-29JoyInLord.mp3			Singing	Y
219	The Word of God	Clackamas Congregation	Clackamas	2018-04-29	cs2018-04-29WordofGod.mp3			Singing	Y
220	The Lord Will Get You There	Don Elwell	Clackamas	2018-05-06	p2018-05-06am.mp3			Message	Y
221	Recharging	Don Elwell	Clackamas	2018-05-13	p2018-05-13am.mp3			Message	Y
222	Press the Battle On	Clackamas Congregation	Clackamas	2018-05-20	cs2018-05-20PressBattle.mp3			Singing	Y
223	Opening Song	Clackamas Congregation	Clackamas	2018-05-20	CS2018-05-20Opening.mp3			Singing	Y
224	Song of Praise	Clackamas Congregation	Clackamas	2018-05-20	cs2018-05-20SongOfPraise.mp3			Singing	Y
225	Sacrifice, Seek, Save	Don Elwell	Clackamas	2018-05-20	p2018-05-20am.mp3			Message	Y
226	The Battle's Not Mine	Joe Elwell Family	Clackamas	2018-05-27	ss2018-05-27NotMine.mp3			Special Song	Y
227	Encourage Yourself in the Lord	Don Elwell	Clackamas	2018-05-27	p2018-05-27am.mp3			Message	Y
228	Friends and Witnesses	Huyen Hoang	Clackamas	2018-06-10	p2018-06-10am.mp3			Message	Y
229	Jesus Lives in Me	Clackamas Congregation	Clackamas	2018-06-10	cs2018-06-10JesusLives.mp3			Singing	Y
230	Never Alone	Clackamas Congregation	Clackamas	2018-06-10	cs2018-06-10NeverAlone.mp3			Singing	Y
231	Joy Unspeakable	Clackamas Congregation	Clackamas	2018-06-10	cs2018-06-10JoyUnspeak.mp3			Singing	Y
232	Test of Time	Joe Elwell Family	Clackamas	2018-06-10	ss2018-06-10TestTime.mp3			Special Song	Y
233	Song of Praise	Clackamas Congregation	Clackamas	2018-06-10	cs2018-06-10SongPraise.mp3			Singing	Y
234	He Hideth My Soul	Clackamas Congregation	Clackamas	2018-06-10	cs2018-06-10Hideth.mp3			Singing	Y
235	Hope of the Righteous	Clackamas Congregation	Clackamas	2018-06-10	cs2018-06-10HopeRight.mp3			Singing	Y
236	Confidence in God	Don Elwell	Clackamas	2018-06-03	p2018-06-03am.mp3			Message	Y
237	Everlasting Joy	Clackamas Congregation	Clackamas	2018-06-03	ss2018-06-03EverJoy.mp3			Singing	Y
238	I Will Tell the Wondrous Story	Clackamas Congregation	Clackamas	2018-06-03	ss2018-06-03Free.mp3			Singing	Y
239	Come Jesus Reign in Me	Clackamas Congregation	Clackamas	2018-06-03	ss2018-06-03Reign.mp3			Singing	Y
240	We Will Work for Jesus	Clackamas Congregation	Clackamas	2018-06-03	ss2018-06-03Work.mp3			Singing	Y
241	Still Lot of Blood at Calvary	Joe Elwell Family	Clackamas	2018-06-03	ss2018-06-03.mp3			Special Song	Y
242	Sweetly Resting	Clackamas Congregation	Clackamas	2018-06-17	cs2018-06-17SweetlyResting.mp3			Singing	Y
243	My Home is On the Rock	Clackamas Congregation	Clackamas	2018-06-17	cs2018-06-17HomeRock.mp3			Singing	Y
244	Sweet Rest in Jesus	Clackamas Congregation	Clackamas	2018-06-17	cs2018-06-17RestInJesus.mp3			Singing	Y
245	You Ought To Sing	Clackamas Congregation	Clackamas	2018-06-17	cs2018-06-17Ought.mp3			Singing	Y
246	What a Lovely Name	Michael Smith Family	Clackamas	2018-06-17	ss2018-06-17LovelyName.mp3			Special Song	Y
247	The Father with Two Sons	Michael Smith	Clackamas	2018-06-17	p2018-06-17am.mp3			Message	Y
248	Peace in the Glorious Mundane	Don Elwell	Clackamas	2018-07-01	p2018-07-01am.mp3			Message	Y
249	A Call to Ministry	Huyen Hoang	Clackamas	2018-08-05	p2018-08-05pm.mp3			Message	Y
250	A Lively Hope	Don Elwell	Clackamas	2018-07-08	p2018-07-08am.mp3			Message	Y
251	Spiritual Warfare	Don Elwell	Clackamas	2018-08-05	p2018-08-05am.mp3			Message	Y
252	Children of Light	Huyen Hoang	Clackamas	2018-08-12	p2018-08-12am.mp3			Message	Y
253	Fill My Cup, Lord	Joe Elwell Family	Clackamas	2018-08-12	ss2018-08-12Fill.mp3			Special Song	Y
254	Acknowledge Him	Don Elwell	Clackamas	2018-09-02	p2018-09-02am.mp3			Message	Y
255	Encounter Jesus Christ	Huyen Hoang	Clackamas	2018-09-09	p2018-09-09am.mp3			Message	Y
256	Stand in the Gap	Don Elwell	Clackamas	2018-09-23	p2018-09-23am.mp3			Message	Y
257	Chosen and Recruited	Don Elwell	Clackamas	2018-09-30	p2018-09-30am.mp3			Message	Y
258	Double Down on Jesus	Don Elwell	Clackamas	2018-10-14	p2018-10-14am.mp3			Message	Y
259	Examine Yourselves	Don Elwell	Clackamas	2018-10-21	p2018-10-21am.mp3			Message	Y
260	To The Table	Herter & Elwell Young People	Clackamas	2018-10-14	ss2018-10-14am.mp3			Special Song	Y
